Stationsnamn;Stationsid;Stationens latitud;Stationens longitud,
EDEBÄCK;274;60.0638;13.5582,
,
Parameternamn;Enhet,
Vattenföring;m³/s,
,
Datum (svensk sommartid);Vattenföring;Kvalitet;,
1910-01-01;70.0000;G;;;Tidsperiod (fr.o.m.) = 1909-12-31 22:00:00 (UTC),
1910-01-02;70.0000;G;;;Tidsperiod (t.o.m.) = 1947-12-30 22:00:00 (UTC),
1910-01-03;70.0000;G;;;,
1910-01-04;69.0000;G;;;Ett dygnsvärde mäts enligt svensk sommartid, d v s kl 22-22 UTC.
1910-01-05;69.0000;G;;;,
1910-01-06;69.0000;G;;;Kvalitetskoderna:,
1910-01-07;69.0000;G;;;Grön (G) = Kontrollerade och godkända värden.,
1910-01-08;68.0000;G;;;Gul (Y) = Grovt kontrollerade värden.,
1910-01-09;68.0000;G;;;Orange (O) = Okontrollerade värden.,
1910-01-10;68.0000;G;;;,
1910-01-11;68.0000;G;;;Orsaker till saknade data:,
1910-01-12;68.0000;G;;;  stationen eller givaren har varit ur funktion.,
1910-01-13;67.0000;G;;;  kvalitetskontrollerna har felmarkerat data (röd kvalitetskod). Efterföljande manuell granskning godkänner, rättar eller underkänner data.
1911-05-15;546.0000;G;,
1911-05-16;511.0000;G;,
1911-05-17;490.0000;G;,
1911-05-18;479.0000;G;,
1911-05-19;456.0000;G;,
1911-05-20;458.0000;G;,
1911-05-21;430.0000;G;,
1911-05-22;386.0000;G;,
1911-05-23;341.0000;G;,
1911-05-24;318.0000;G;,
1911-05-25;301.0000;G;,
1911-05-26;280.0000;G;,
1911-05-27;278.0000;G;,
1911-05-28;280.0000;G;,
1911-05-29;269.0000;G;,
1911-05-30;261.0000;G;,
1911-05-31;290.0000;G;,
1911-06-01;299.0000;G;,
1911-06-02;301.0000;G;,
1911-06-03;276.0000;G;,
1911-06-04;247.0000;G;,
1911-06-05;222.0000;G;,
1911-06-06;210.0000;G;,
1911-06-07;199.0000;G;,
1911-06-08;191.0000;G;,
1911-06-09;184.0000;G;,
1911-06-10;176.0000;G;,
1911-06-11;170.0000;G;,
1911-06-12;163.0000;G;,
1911-06-13;162.0000;G;,
1911-06-14;138.0000;G;,
1911-06-15;141.0000;G;,
1911-06-16;135.0000;G;,
1911-06-17;129.0000;G;,
1911-06-18;125.0000;G;,
1911-06-19;119.0000;G;,
1911-06-20;114.0000;G;,
1911-06-21;111.0000;G;,
1911-06-22;107.0000;G;,
1911-06-23;106.0000;G;,
1911-06-24;106.0000;G;,
1911-06-25;106.0000;G;,
1911-06-26;106.0000;G;,
1911-06-27;106.0000;G;,
1911-06-28;106.0000;G;,
1911-06-29;102.0000;G;,
1911-06-30;97.0000;G;,
1911-07-01;97.0000;G;,
1911-07-02;98.0000;G;,
1911-07-03;111.0000;G;,
1911-07-04;119.0000;G;,
1911-07-05;116.0000;G;,
1911-07-06;112.0000;G;,
1911-07-07;108.0000;G;,
1911-07-08;103.0000;G;,
1911-07-09;100.0000;G;,
1911-07-10;96.0000;G;,
1911-07-11;94.0000;G;,
1911-07-12;90.0000;G;,
1911-07-13;95.0000;G;,
1911-07-14;87.0000;G;,
1911-07-15;83.0000;G;,
1911-07-16;82.0000;G;,
1911-07-17;81.0000;G;,
1911-07-18;77.0000;G;,
1911-07-19;75.0000;G;,
1911-07-20;73.0000;G;,
1911-07-21;72.0000;G;,
1911-07-22;69.0000;G;,
1911-07-23;70.0000;G;,
1911-07-24;71.0000;G;,
1911-07-25;76.0000;G;,
1911-07-26;67.0000;G;,
1911-07-27;64.0000;G;,
1911-07-28;63.0000;G;,
1911-07-29;61.0000;G;,
1911-07-30;59.0000;G;,
1911-07-31;57.0000;G;,
1911-08-01;55.0000;G;,
1911-08-02;55.0000;G;,
1911-08-03;53.0000;G;,
1911-08-04;56.0000;G;,
1911-08-05;52.0000;G;,
1911-08-06;50.0000;G;,
1911-08-07;48.0000;G;,
1911-08-08;46.0000;G;,
1911-08-09;45.0000;G;,
1911-08-10;45.0000;G;,
1911-08-11;43.0000;G;,
1911-08-12;42.0000;G;,
1911-08-13;45.0000;G;,
1911-08-14;42.0000;G;,
1911-08-15;41.0000;G;,
1911-08-16;40.0000;G;,
1911-08-17;39.0000;G;,
